cust_id,Customer Name,Signup_Dt,City,Loyalty Tier,Age Group,Preferred Device,Gender,Acquisition_Channel,Preferred_Trip_Type
CUST05421,Ananya Malhotra,01-01-2024,Manali,none,55+,IOS,F,Email Campaign,Business
CUST05422,Vivek Sharma,2025/12/30,Goa,None,25-34,,M,Social Media,
CUST05423,Neha Das,28-04-2024,Lucknow,Silver,,,F,Email Campaign,Honeymoon
CUST05424,Pankaj Mehta,16-12-2023,Amritsar,Silver,45-54,,M,Organic Search,Business
CUST05425,Ritu Das,2024/03/25,Hyderabad,silver,55+,android,F,Social Media,
CUST05426,Isha Patel,2025/07/05,Jodhpur,Silver,45-54,,F,Organic Search,Honeymoon
CUST05427,Gaurav Singh,2025/12/26,Shimla,None,18-24,iOS,M,Organic Search,
CUST05428,Kavita Sharma,21-01-2024,Jaipur,None,25-34,,F,Social Media,Solo
CUST05429,Anita Singh,2025/12/28,bengaluru,NA,35-44,,F,App Install,Honeymoon
CUST05430,Manoj Patel,2026/04/08,Kolkata,Gold,55+,,M,Paid Ads,Leisure
CUST05431,Anita Das,2024/12/31,Shimla,Silver,55+,iOS,F,Social Media,Business
CUST05432,Neha Menon,2026/05/14,Jodhpur,None,55+,Android,F,Social Media,
CUST05433,Shalini Sharma,22-08-2026,Udaipur,NA,55+,,,App Install,
CUST05434,Shalini Rao,2024/04/13,Chennai,Platinum,25-34,,F,Paid Ads,Honeymoon
CUST05435,Karan Joshi,07-03-2024,Delhi,None,25-34,,M,Organic Search,
CUST05436,Swati Banerjee,06-07-2024,Lucknow,Silver,25-34,,F,Paid Ads,
CUST05437,Vinay Reddy,22-03-2026,Udaipur,None,35-44,Web,M,Social Media,Family
CUST05438,Vikram Kapoor,2024/05/17,Rishikesh,Silver,25-34,,,App Install,Leisure
CUST05439,Ravi Iyer,2026/06/16,Manali,Platinum,35-44,,M,Social Media,Business
CUST05440,Arjun Singh,12-02-2025,Darjeeling,Silver,45-54,,M,Email Campaign,Honeymoon
CUST05441,Divya Verma,2024/05/06,kolkata,Platinum,18-24,,F,Organic Search,Business
CUST05442,Amit Menon,03-12-2025,Udaipur,None,55+,,M,Referral,
CUST05443,Vikram Mehta,2024/06/22,Pune,None,,iOS,M,Referral,
CUST05444,Anil Bhat,14-04-2026,Bangalore,None,55+,Android,M,Paid Ads,Honeymoon
CUST05445,Vivek Menon,2024/05/09,Shimla,Gold,55+,,M,Social Media,
CUST05446,Swati Chopra,25-04-2024,Shimla,Silver,25-34,Web,,Email Campaign,Solo
CUST05447,Anita Mehta,26-05-2026,Jodhpur,None,,Android,,Social Media,
CUST05448,Priya Joshi,24-06-2026,Udaipur,GOLD,35-44,,F,Paid Ads,Solo
CUST05449,Neha Singh,2026/01/25,Udaipur,Silver,55+,,F,Email Campaign,Business
CUST05450,Arjun Rao,25-11-2023,Amritsar,Silver,45-54,Web,M,Social Media,Leisure
CUST05451,Priya Verma,05-12-2023,Rishikesh,None,45-54,Web,F,Social Media,
CUST05452,Vivek Bhat,2024/01/18,Pune,None,45-54,,M,Social Media,Honeymoon
CUST05453,Rahul Nair,2024/11/21,Udaipur,None,35-44,,M,Social Media,Solo
CUST05454,Swati Das,04-11-2025,Rishikesh,Platinum,55+,,F,App Install,
CUST05455,Ravi Menon,2026/07/13,Varanasi,silver,55+,,M,Referral,Leisure
CUST05456,Vinay Das,23-10-2024,Shimla,Silver,25-34,Web,,Referral,Family
CUST05457,Karan Patel,25-05-2024,Hyderabad,None,55+,,M,Paid Ads,Family
CUST05458,Shreya Iyer,30-12-2024,Kolkata,Silver,35-44,,F,App Install,Family
CUST05459,Nikhil Joshi,03-10-2023,Goa,None,55+,IOS,M,Paid Ads,
CUST05460,Isha Nair,12-12-2024,Kochi,None,18-24,,F,Email Campaign,Business
CUST05461,Pooja Das,2024/04/14,Kochi,Silver,35-44,,,Referral,Solo
CUST05462,Vikram Mehta,01-09-2026,Pune,Silver,55+,,M,Referral,Family
CUST05463,Divya Kumar,15-10-2023,Goa,Silver,25-34,android,,App Install,Honeymoon
CUST05464,Vivek Nair,07-11-2024,Udaipur,,45-54,,,Referral,Solo
CUST05465,Aditya Bhat,13-08-2024,Mysuru,None,,,M,App Install,Family
CUST05466,Arjun Das,17-10-2023,Rishikesh,Gold,35-44,Web,M,Paid Ads,Leisure
CUST05467,Sunita Rao,02-08-2024,Jaipur,,18-24,,F,Email Campaign,Solo
CUST05468,Sneha Verma,29-09-2025,Darjeeling,None,25-34,,F,Organic Search,
CUST05469,Ritu Banerjee,2025/05/12,Kochi,none,45-54,,F,Social Media,
CUST05470,Pankaj Singh,2025/10/24,Mysuru,None,25-34,IOS,,App Install,
CUST05471,Rajesh Banerjee,26-11-2025,New Delhi,Silver,25-34,Android,M,Email Campaign,Honeymoon
CUST05472,Nisha Nair,05-01-2026,Jaipur,Platinum,55+,Android,F,Referral,Leisure
CUST05473,Deepak Banerjee,12-02-2026,Jodhpur,None,,,M,Email Campaign,Business
CUST05474,Ashish Verma,16-06-2026,Hyderabad,silver,25-34,Web,M,Referral,
CUST05475,Sanjay Bhat,19-08-2025,Manali,Silver,18-24,,M,Email Campaign,Leisure
CUST05476,Rajesh Iyer,25-12-2023,Chennai,Gold,45-54,,M,Paid Ads,
CUST05477,Vinay Joshi,2026/06/05,Chennai,Silver,55+,,M,App Install,Solo
CUST05478,Rajesh Joshi,26-02-2026,Lucknow,None,35-44,,,Social Media,Honeymoon
CUST05479,Aditya Iyer,03-08-2026,Chennai,Platinum,45-54,android,M,Referral,
CUST05480,Anita Gupta,2025/12/20,Udaipur,Platinum,,Web,F,Referral,
CUST05481,Neha Singh,2026/07/06,kolkata,,55+,,F,Paid Ads,Solo
CUST05482,Anil Mehta,2024/08/30,Bengaluru,Platinum,35-44,,M,Referral,Solo
CUST05483,Sneha Joshi,31-12-2025,Rishikesh,Platinum,55+,Android,F,Social Media,Business
CUST05484,Nikhil Chopra,15-02-2024,Jaipur,Silver,,,M,Paid Ads,Business
CUST05485,Neha Banerjee,05-12-2023,Pune,Silver,55+,IOS,,App Install,Honeymoon
CUST05486,Nikhil Singh,24-09-2023,Mumbai,Silver,18-24,,M,Email Campaign,Honeymoon
CUST05487,Sneha Kapoor,20-11-2025,Varanasi,None,18-24,,,Referral,Family
CUST05488,Priya Agarwal,2026/02/25,Jodhpur,None,45-54,,F,Referral,Family
CUST05489,Manoj Joshi,2024/03/27,Jodhpur,None,25-34,android,,Social Media,
CUST05490,Vivek Mehta,2024/04/13,Shimla,None,,,M,Paid Ads,Solo
CUST05491,Ravi Patel,01-12-2025,Agra,Silver,45-54,Android,M,Social Media,Leisure
CUST05492,Gaurav Verma,2025/05/23,Mysuru,Platinum,25-34,android,M,Paid Ads,Family
CUST05493,Sneha Gupta,2025/07/06,Hyderabad,Silver,18-24,,,Social Media,Family
CUST05494,Preeti Banerjee,02-02-2026,Jaipur,None,25-34,,F,Social Media,
CUST05495,Rajesh Menon,04-11-2025,Hyderabad,silver,55+,Android,M,Social Media,
CUST05496,Nikhil Chopra,30-08-2025,Lucknow,GOLD,45-54,Web,,Social Media,
CUST05497,Shalini Menon,2024/05/30,Shimla,None,35-44,,F,Paid Ads,
CUST05498,Neha Kapoor,2026/01/08,Chennai,Silver,18-24,iOS,F,Organic Search,Family
CUST05499,Arjun Mehta,2024/05/12,Kochi,None,18-24,,M,Referral,Solo
CUST05500,Suresh Verma,2024/03/16,Darjeeling,None,,,M,Referral,
CUST05501,Vinay Patel,24-02-2024,MUMBAI,Silver,,IOS,,Paid Ads,Leisure
CUST05502,Sneha Kumar,2025/07/27,Udaipur,Silver,,iOS,F,App Install,Honeymoon
CUST05503,Nisha Das,2024/05/31,Bombay,None,55+,Web,,Paid Ads,Leisure
CUST05504,Deepika Banerjee,2025/07/16,Chennai,Silver,25-34,,F,Email Campaign,Business
CUST05505,Divya Malhotra,28-11-2023,kolkata,,45-54,Android,F,Referral,Family
CUST05506,Sunita Chopra,2025/12/01,New Delhi ,Gold,,android,F,Social Media,Family
CUST05507,Nikhil Kumar,20-10-2025,Hyderabad,None,25-34,,M,App Install,Leisure
CUST05508,Aditya Singh,22-03-2024,Jaipur,Gold,25-34,Web,M,Social Media,
CUST05509,Manoj Agarwal,27-05-2024,Pune,GOLD,35-44,,M,Email Campaign,
CUST05510,Vikram Joshi,23-01-2026,Jodhpur,Gold,,android,M,Organic Search,Leisure
CUST05511,Gaurav Das,01-08-2024,Rishikesh,None,35-44,,M,Organic Search,Business
CUST05512,Deepika Nair,2026/07/27,Darjeeling,None,55+,,,Social Media,Family
CUST05513,Vivek Kapoor,26-07-2024,varanasi,none,18-24,IOS,,Social Media,Family
CUST05514,Ananya Bhat,2026/01/14,Lucknow,None,35-44,IOS,,Referral,Leisure
CUST05515,Ritu Kumar,02-04-2026,Manali,None,,Web,F,Paid Ads,Business
CUST05516,Priya Sharma,2023/12/17,Ahmedabad,Silver,18-24,iOS,F,App Install,Honeymoon
CUST05517,Arjun Patel,2025/05/16,Delhi,none,,,M,Email Campaign,
CUST05518,Rohan Joshi,27-07-2024,bengaluru,None,35-44,,M,Social Media,Solo
CUST05519,Kritika Verma,2026/01/23,Goa,None,45-54,android,F,Email Campaign,Honeymoon
CUST05520,Sunita Banerjee,2025/03/31,Mysuru,silver,25-34,Web,,App Install,Business
CUST05521,Suresh Singh,2024/05/25,Rishikesh,Platinum,,,M,Referral,Business
CUST05522,Rajesh Nair,02-12-2025,varanasi,None,55+,Android,M,Social Media,Leisure
CUST05523,Isha Kapoor,2024/11/28,Delhi,Silver,18-24,,F,Email Campaign,
CUST05524,Nisha Patel,2024/03/20,Darjeeling,None,,android,F,Email Campaign,Family
CUST05525,Swati Banerjee,2024/12/14,Pune,None,18-24,,F,Organic Search,Business
CUST05526,Deepika Agarwal,03-03-2024,Pune,Silver,25-34,,F,Referral,Solo
CUST05527,Ananya Malhotra,03-12-2025,Ahmedabad,Silver,45-54,,F,Organic Search,Honeymoon
CUST05528,Anil Nair,2025/11/01,Manali,Gold,18-24,Web,M,Social Media,
CUST05529,Preeti Mehta,13-03-2024,Jodhpur,,25-34,,F,Email Campaign,Honeymoon
CUST05530,Ananya Joshi,20-04-2026,Amritsar,Silver,18-24,IOS,F,Referral,Family
CUST05531,Pooja Reddy,2024/04/06,Chennai,Silver,35-44,,F,Referral,
CUST05532,Deepak Gupta,2025/02/16,varanasi,Silver,18-24,Web,M,Organic Search,
CUST05533,Vinay Das,25-05-2025,Hyderabad,Silver,35-44,Android,,Organic Search,Business
CUST05534,Deepika Chopra,04-03-2026,Calcutta,None,35-44,,,Paid Ads,Honeymoon
CUST05535,Ravi Bhat,2025/04/20,Ahmedabad,Gold,25-34,,,Referral,
CUST05536,Meera Nair,11-07-2025,Shimla,GOLD,,iOS,F,Paid Ads,Honeymoon
CUST05537,Sanjay Malhotra,02-02-2024,Lucknow,None,45-54,,M,Email Campaign,
CUST05538,Rajesh Banerjee,2025/05/21,Shimla,Platinum,45-54,,M,Organic Search,Honeymoon
CUST05539,Meera Gupta,05-05-2026,Udaipur,None,,,,Organic Search,Family
CUST05540,Priya Kapoor,2023/09/28,Varanasi,None,18-24,Android,F,Paid Ads,Honeymoon
CUST05541,Anil Das,13-09-2025,Darjeeling,None,25-34,Android,M,App Install,
CUST05542,Rohan Kumar,16-10-2023,mumbai,Silver,,iOS,M,App Install,Leisure
CUST05543,Sneha Sharma,2026/06/24,Ahmedabad,None,55+,,F,Paid Ads,Honeymoon
CUST05544,Karan Sharma,20-03-2026,Calcutta,None,35-44,iOS,M,Social Media,Solo
CUST05545,Vinay Kumar,25-01-2024,DELHI,Silver,35-44,,M,App Install,Leisure
CUST05546,Isha Malhotra,17-05-2024,Lucknow,Gold,35-44,,F,Email Campaign,
CUST05547,Ananya Bhat,10-01-2026,Jodhpur,Silver,55+,IOS,F,Email Campaign,
CUST05548,Divya Menon,2025/06/05,Pune,Silver,35-44,,,App Install,Solo
CUST05549,Kavita Reddy,2024/10/04,Pune,None,18-24,,,Email Campaign,Family
CUST05550,Deepak Das,2025/07/17,Pune,None,,,M,Referral,Solo
CUST05551,Ashish Agarwal,2026/02/09,bengaluru,Silver,35-44,,M,Paid Ads,Honeymoon
CUST05552,Sneha Sharma,2026/02/15,Hyderabad,Gold,35-44,,F,Organic Search,Honeymoon
CUST05553,Ravi Malhotra,05-12-2023,Pune,silver,35-44,,M,Organic Search,Family
CUST05554,Rajesh Nair,29-04-2024,Kochi,None,25-34,,M,App Install,
CUST05555,Sneha Singh,2025/05/18,Hyderabad,GOLD,35-44,,F,Referral,Leisure
CUST05556,Priya Das,2025/02/22,Darjeeling,None,25-34,,,Referral,Family
CUST05557,Preeti Kumar,2025/09/11,Jaipur,Silver,55+,android,F,Social Media,Solo
CUST05558,Rajesh Agarwal,26-07-2026,Hyderabad,None,55+,,M,Paid Ads,Business
CUST05559,Amit Kapoor,2023/10/25,Bengaluru ,Silver,45-54,,M,Organic Search,Leisure
CUST05560,Anita Gupta,2025/08/15,Goa,Gold,35-44,,F,Referral,Business
CUST05561,Anjali Malhotra,2025/03/17,Ahmedabad,Silver,,,F,Referral,Honeymoon
CUST05562,Gaurav Banerjee,2026/03/11,Bengaluru ,Silver,,,,Email Campaign,Business
CUST05563,Divya Singh,2023/10/25,kolkata,none,35-44,,F,Organic Search,
CUST05564,Vikram Menon,30-01-2025,Amritsar,Gold,18-24,,M,Email Campaign,Business
CUST05565,Aditya Verma,2024/09/02,Jaipur,Silver,55+,,M,Referral,Solo
CUST05566,Swati Reddy,2025/06/16,New Delhi,None,35-44,,F,Paid Ads,Solo
CUST05567,Kritika Kapoor,28-05-2025,Amritsar,Silver,18-24,android,F,Paid Ads,Leisure
CUST05568,Rahul Gupta,03-08-2024,Chennai,Silver,55+,,,Paid Ads,Family
CUST05569,Sanjay Chopra,2026/08/11,DELHI,None,25-34,IOS,,Organic Search,
CUST05570,Anita Agarwal,14-08-2026,Udaipur,None,55+,,F,App Install,Leisure
CUST05571,Rajesh Joshi,2025/04/02,Chennai,silver,35-44,,M,Referral,Honeymoon
CUST05572,Meera Menon,23-07-2025,Ahmedabad,Silver,25-34,Android,F,App Install,Family
CUST05573,Manoj Kapoor,2024/04/04,Jodhpur,Silver,55+,Android,,Referral,
CUST05574,Sanjay Reddy,04-03-2024,Agra,None,,,M,Paid Ads,Family
CUST05575,Manoj Joshi,26-09-2024,Amritsar,silver,25-34,,M,App Install,Leisure
CUST05576,Preeti Bhat,21-01-2025,Manali,Gold,18-24,,,Social Media,Business
CUST05577,Sunita Mehta,22-08-2026,Mysuru,silver,35-44,,F,Email Campaign,
CUST05578,Suresh Malhotra,2023/12/18,Pune,Silver,18-24,Android,,App Install,Honeymoon
CUST05579,Pooja Joshi,2024/09/09,Goa,Platinum,,,F,Paid Ads,
CUST05580,Vikram Agarwal,23-04-2024,Ahmedabad,Silver,55+,iOS,M,Email Campaign,
CUST05581,Deepika Banerjee,2026/05/08,Pune,None,,iOS,F,App Install,Business
CUST05582,Nisha Patel,2026/08/31,Chennai,Platinum,,Android,,App Install,
CUST05583,Preeti Malhotra,11-07-2025,Jaipur,Silver,45-54,iOS,,App Install,
CUST05584,Neha Rao,17-02-2026,Shimla,GOLD,45-54,,F,Paid Ads,Business
CUST05585,Nisha Rao,25-11-2023,Pune,None,,iOS,F,Email Campaign,Honeymoon
CUST05586,Pooja Menon,2025/06/17,Mysuru,none,55+,Android,F,Referral,Leisure
CUST05587,Meera Bhat,2024/05/25,Agra,None,45-54,,F,Organic Search,Leisure
CUST05588,Meera Reddy,2025/10/15,Mysuru,Silver,18-24,,,Referral,Family
CUST05589,Nikhil Reddy,2026/01/31,Goa,Silver,25-34,Android,M,Paid Ads,
CUST05590,Rohan Malhotra,12-02-2025,Hyderabad,,25-34,,M,Social Media,
CUST05591,Neha Kapoor,11-12-2025,Jodhpur,Gold,25-34,iOS,,Referral,Business
CUST05592,Vinay Joshi,28-06-2025,Benaras,None,45-54,android,M,Referral,Leisure
CUST05593,Nisha Kapoor,2026/02/04,Amritsar,Silver,35-44,IOS,F,Social Media,Honeymoon
CUST05594,Neha Chopra,2023/12/07,Bengaluru,None,35-44,,F,Social Media,Honeymoon
CUST05595,Anita Bhat,10-11-2025,Jaipur,None,25-34,Android,F,Organic Search,
CUST05596,Anil Joshi,2025/05/17,Agra,silver,18-24,iOS,M,Social Media,Business
CUST05597,Kavita Rao,19-07-2024,Darjeeling,silver,,,F,App Install,Honeymoon
CUST05598,Ritu Rao,2026/03/07,Amritsar,Silver,45-54,,F,Referral,
CUST05599,Nisha Rao,30-12-2025,Amritsar,,35-44,,F,Email Campaign,Leisure
CUST05600,Deepak Kumar,2026/04/12,Mysuru,Gold,,android,M,Email Campaign,
CUST05601,Aditya Das,16-08-2026,Amritsar,Gold,18-24,IOS,M,App Install,Leisure
CUST05602,Rohan Kumar,17-02-2024,mumbai,None,55+,android,,Referral,
CUST05603,Suresh Mehta,2024/05/14,Lucknow,None,35-44,Web,M,Social Media,
CUST05604,Sunita Mehta,2026/05/03,Jaipur,Platinum,35-44,,,Email Campaign,
CUST05605,Sanjay Kumar,2024/05/08,Mumbai,None,35-44,,M,Paid Ads,Solo
CUST05606,Deepak Malhotra,2024/07/08,Darjeeling,None,18-24,,,Paid Ads,Family
CUST05607,Karan Chopra,24-11-2023,Agra,Gold,25-34,,M,Social Media,Solo
CUST05608,Pankaj Patel,01-07-2025,Lucknow,Gold,18-24,,,App Install,Honeymoon
CUST05609,Anjali Rao,2026/04/08,Agra,Silver,35-44,,F,Paid Ads,
CUST05610,Shalini Kapoor,2026/04/20,Ahmedabad,None,18-24,,F,Email Campaign,
CUST05611,Meera Bhat,2023/11/16,Calcutta,Gold,,,F,Email Campaign,Business
CUST05612,Anjali Gupta,2025/03/26,DELHI,GOLD,35-44,iOS,F,Paid Ads,Leisure
CUST05613,Kritika Gupta,16-12-2023,Lucknow,None,45-54,,F,Organic Search,
CUST05614,Ravi Nair,2025/09/30,Manali,silver,,iOS,M,Referral,
CUST05615,Anjali Iyer,17-01-2024,Bangalore,,25-34,IOS,F,Organic Search,
CUST05616,Suresh Menon,2025/03/17,Amritsar,Gold,45-54,,M,Referral,Family
CUST05617,Anil Bhat,2024/04/10,Bangalore,Gold,18-24,,M,Referral,Family
CUST05618,Nikhil Reddy,27-03-2025,Mysuru,None,55+,,,Organic Search,
CUST05619,Shalini Agarwal,21-08-2026,Mumbai,silver,35-44,Android,F,Email Campaign,Family
CUST05620,Vikram Sharma,2024/01/15,Lucknow,Gold,,,M,Paid Ads,
CUST05621,Sunita Banerjee,08-04-2024,Darjeeling,None,25-34,android,F,Organic Search,Business
CUST05622,Divya Kapoor,26-08-2024,Hyderabad,Gold,35-44,Web,F,Social Media,Leisure
CUST05623,Sanjay Nair,26-05-2025,Manali,Platinum,,,M,Organic Search,
CUST05624,Deepika Patel,2023/11/30,Calcutta,None,18-24,,F,Email Campaign,
CUST05625,Preeti Kapoor,2026/01/30,Bangalore,Gold,18-24,Web,F,Social Media,Leisure
CUST05626,Pooja Kumar,10-04-2024,Manali,Gold,18-24,,F,Social Media,
CUST05627,Pooja Verma,07-03-2025,Mumbai,None,25-34,Web,F,Email Campaign,Business
CUST05628,Vinay Sharma,2024/06/28,Agra,None,25-34,,M,Referral,Leisure
CUST05629,Deepika Chopra,02-03-2025,Kochi,NA,18-24,,F,Social Media,Honeymoon
CUST05630,Vikram Malhotra,02-01-2025,mumbai,Silver,35-44,,,Email Campaign,
CUST05631,Ananya Sharma,15-08-2024,Lucknow,Gold,35-44,Android,,Organic Search,Leisure
CUST05632,Rajesh Joshi,2023/10/31,Manali,None,25-34,,M,Organic Search,Solo
CUST05633,Preeti Reddy,03-01-2024,Amritsar,Gold,35-44,IOS,F,Email Campaign,Leisure
CUST05634,Ravi Mehta,2025/04/15,Bombay,Silver,18-24,Web,M,Social Media,Honeymoon
CUST05635,Rohan Agarwal,2025/08/02,Ahmedabad,Gold,55+,,M,App Install,
CUST05636,Anil Kumar,12-07-2025,Manali,None,,IOS,M,Social Media,Family
CUST05637,Ravi Menon,2024/11/20,Lucknow,None,55+,iOS,M,Email Campaign,
CUST05638,Vivek Gupta,24-01-2025,Darjeeling,Gold,,Android,M,App Install,
CUST05639,Anjali Kumar,02-01-2026,Agra,Platinum,18-24,,F,Referral,
CUST05640,Sneha Verma,2023/11/29,Goa,Gold,55+,,F,Paid Ads,
CUST05641,Deepika Patel,2026/06/29,kolkata,GOLD,45-54,,F,Organic Search,
CUST05642,Ritu Malhotra,27-04-2024,Mysuru,None,55+,Android,F,Email Campaign,Family
CUST05643,Vikram Reddy,2026/05/07,Chennai,Silver,35-44,,M,Email Campaign,Family
CUST05644,Amit Mehta,05-09-2025,Shimla,None,18-24,iOS,M,Email Campaign,
CUST05645,Deepika Malhotra,26-08-2026,Udaipur,GOLD,35-44,,F,Referral,Honeymoon
CUST05646,Sanjay Patel,08-04-2026,Mysuru,none,55+,,,Paid Ads,Business
CUST05647,Ashish Chopra,03-10-2024,Bombay,None,55+,,M,Paid Ads,Honeymoon
CUST05648,Anil Patel,20-04-2025,Amritsar,Silver,,Web,M,Referral,
CUST05649,Nikhil Bhat,2026/04/13,Hyderabad,None,35-44,Android,,Organic Search,Honeymoon
CUST05650,Anjali Reddy,04-04-2024,Amritsar,None,,,F,App Install,Honeymoon
CUST05651,Rajesh Kapoor,2026/08/23,Jodhpur,Silver,25-34,,M,Organic Search,Honeymoon
CUST05652,Anjali Banerjee,2024/06/23,Rishikesh,None,25-34,,F,Social Media,Family
CUST05653,Anjali Patel,18-01-2025,Rishikesh,none,45-54,Android,F,Email Campaign,
CUST05654,Shreya Singh,23-10-2023,MUMBAI,None,35-44,,,Social Media,
CUST05655,Anita Joshi,2025/07/07,Pune,None,25-34,Android,F,Referral,Business
CUST05656,Anita Malhotra,13-05-2024,Lucknow,Silver,35-44,,F,Referral,
CUST05657,Rajesh Menon,2025/07/26,varanasi,None,,IOS,M,Email Campaign,
CUST05658,Shalini Singh,2024/02/28,Udaipur,Platinum,55+,,,Organic Search,Business
CUST05659,Ritu Das,2026/08/08,Hyderabad,,55+,android,F,App Install,Honeymoon
CUST05660,Nikhil Mehta,08-08-2026,Pune,Silver,,,M,Paid Ads,Family
CUST05661,Rajesh Chopra,19-09-2023,Varanasi,None,18-24,iOS,,Referral,
CUST05662,Deepika Reddy,2024/03/10,Kochi,Platinum,18-24,iOS,F,Social Media,Solo
CUST05663,Sneha Menon,2024/04/09,Hyderabad,None,45-54,,F,Social Media,Honeymoon
CUST05664,Vivek Kapoor,2025/05/18,Rishikesh,Silver,35-44,,M,Social Media,
CUST05665,Kritika Menon,02-09-2026,Jodhpur,Platinum,,IOS,,Referral,Family
CUST05666,Manoj Chopra,14-09-2025,Jodhpur,None,25-34,Android,M,Referral,
CUST05667,Divya Patel,21-11-2024,Goa,Gold,45-54,IOS,F,Referral,
CUST05668,Vinay Das,2025/06/12,New Delhi,NA,35-44,,,Paid Ads,Family
CUST05669,Anjali Bhat,2025/03/30,Mysuru,Gold,55+,IOS,,Referral,
CUST05670,Nikhil Kumar,2026/03/18,Chennai,Gold,25-34,,,Organic Search,Family
CUST05671,Shreya Nair,2026/04/12,Shimla,None,55+,Web,F,Social Media,Honeymoon
CUST05672,Rohan Mehta,2026/09/07,Darjeeling,Gold,18-24,,M,App Install,Honeymoon
CUST05673,Vikram Nair,2025/05/14,Chennai,None,18-24,,,Referral,
CUST05674,Kavita Agarwal,01-03-2025,Amritsar,Silver,35-44,,,Social Media,Solo
CUST05675,Karan Malhotra,02-04-2025,Bangalore,None,25-34,,M,App Install,Family
CUST05676,Vinay Nair,2026/09/14,Kolkata,Platinum,25-34,,,Paid Ads,
CUST05677,Kavita Menon,2024/08/09,Lucknow,Platinum,25-34,,F,Paid Ads,Family
CUST05678,Manoj Iyer,2026/03/03,Jaipur,Silver,55+,,M,Organic Search,Leisure
CUST05679,Pooja Rao,31-08-2024,Goa,None,35-44,,F,Organic Search,
CUST05680,Shalini Banerjee,2026/05/08,Hyderabad,silver,55+,,F,Email Campaign,Family
CUST05681,Kritika Sharma,08-10-2023,Ahmedabad,none,55+,,,Paid Ads,
CUST05682,Kavita Rao,2024/02/22,Mysuru,,,,F,App Install,
CUST05683,Suresh Banerjee,2025/03/16,Bengaluru,GOLD,25-34,android,M,Organic Search,Honeymoon
CUST05684,Vinay Banerjee,08-11-2024,kolkata,None,,,M,Paid Ads,Solo
CUST05685,Meera Patel,2025/11/15,Kochi,platinum,18-24,Android,F,Social Media,
CUST05686,Rohan Iyer,2024/06/05,Bengaluru,Gold,45-54,IOS,M,Referral,
CUST05687,Anil Nair,23-05-2026,Udaipur,Platinum,45-54,,M,App Install,
CUST05688,Ashish Nair,2024/02/23,Ahmedabad,None,,,M,Email Campaign,Family
CUST05689,Arjun Kumar,06-09-2025,Ahmedabad,Silver,18-24,,M,Paid Ads,Business
CUST05690,Sunita Rao,2025/01/25,Goa,None,35-44,IOS,F,Email Campaign,
CUST05691,Isha Das,14-01-2024,Mysuru,Silver,55+,,F,Paid Ads,Business
CUST05692,Sunita Malhotra,2026/04/23,Delhi,silver,35-44,,F,Paid Ads,
CUST05693,Rohan Bhat,2026/05/28,Shimla,Gold,45-54,iOS,M,Paid Ads,Honeymoon
CUST05694,Vikram Singh,05-10-2024,Chennai,None,25-34,android,M,Organic Search,Business
CUST05695,Vivek Kumar,21-06-2025,Chennai,None,55+,,M,Paid Ads,
CUST05696,Kritika Kumar,11-10-2023,DELHI,None,55+,,,Paid Ads,Family
CUST05697,Anita Chopra,2024/03/30,Shimla,Gold,18-24,,F,Social Media,
CUST05698,Vikram Mehta,2026/05/09,Agra,Platinum,45-54,,M,Social Media,
CUST05699,Ravi Bhat,26-03-2026,Ahmedabad,Silver,35-44,IOS,M,Paid Ads,
CUST05700,Ananya Mehta,2024/09/24,Lucknow,silver,55+,,F,Paid Ads,Family
CUST05701,Neha Banerjee,2025/05/11,kolkata,Silver,45-54,android,F,Referral,
CUST05702,Gaurav Patel,13-05-2026,Chennai,none,55+,IOS,M,Organic Search,Family
CUST05703,Manoj Joshi,2025/02/11,Mumbai,Gold,55+,Android,M,App Install,Solo
CUST05704,Ashish Banerjee,2023/09/22,Chennai,GOLD,45-54,Android,M,Paid Ads,Family
CUST05705,Sunita Bhat,29-06-2025,Agra,Platinum,18-24,Android,F,Organic Search,Honeymoon
CUST05706,Isha Verma,2025/01/27,Mysuru,None,,android,F,App Install,Family
CUST05707,Vivek Joshi,2025/11/22,Agra,GOLD,,,M,Organic Search,Business
CUST05708,Priya Joshi,2024/09/10,Chennai,Silver,45-54,,F,Referral,
CUST05709,Vikram Kapoor,2025/04/30,Jaipur,Silver,35-44,,M,App Install,Business
CUST05710,Vinay Menon,2024/02/21,Varanasi,None,55+,iOS,M,App Install,
CUST05711,Meera Rao,26-08-2025,Udaipur,None,45-54,IOS,F,App Install,
CUST05712,Nikhil Menon,27-03-2026,Calcutta,None,,,,App Install,Solo
CUST05713,Sneha Verma,28-06-2025,Shimla,Silver,35-44,,F,Social Media,Business
CUST05714,Sunita Agarwal,01-03-2025,Darjeeling,Silver,35-44,,,Social Media,
CUST05715,Shalini Chopra,2025/01/25,Darjeeling,NA,55+,Web,F,Paid Ads,
CUST05716,Nisha Joshi,31-10-2025,Manali,None,35-44,,,Referral,Solo
CUST05717,Pankaj Mehta,2023/09/28,delhi,Silver,25-34,Android,M,Email Campaign,Leisure
CUST05718,Rajesh Banerjee,2026/06/21,Goa,None,25-34,,M,Paid Ads,
CUST05719,Deepika Kapoor,05-04-2024,Amritsar,Silver,18-24,,F,Email Campaign,
CUST05720,Gaurav Malhotra,05-05-2024,Kochi,platinum,35-44,,M,Organic Search,Honeymoon
